0.0	0
1.7886 5360
2.39376 5896
2.39876 6432
2.40376 7504
2.40876 8576
2.41376 9648
2.6138 10184
2.99396 11256
2.99896 12328
3.00391 13400
3.00401 14472
3.00891 15544
3.00901 16616
3.01391 17688
3.01401 18760
3.21395 19832
3.414 20368
3.59416 21440
3.59425 22512
3.59916 23584
3.59925 24656
3.60411 25728
3.60421 26800
3.6043 27872
3.6044 28944
3.60911 30016
3.60921 31088
3.6093 32160
3.6094 33232
3.61411 34304
3.61421 35376
3.6143 36448
3.6144 37520
3.81416 38592
3.81425 39664
4.0142 40736
4.19436 41808
4.19446 42880
4.19455 43952
4.19464 45024
4.19936 46096
4.19946 47168
4.19955 48240
4.19964 49312
4.20431 50384
4.20441 51456
4.2045 52528
4.2046 53600
4.20469 54672
4.20479 55744
4.20488 56816
4.20498 57888
4.20931 58960
4.20941 60032
4.2095 61104
4.2096 62176
4.20969 63248
4.20979 64320
4.20988 65392
4.20998 66464
4.21431 67536
4.21441 68608
4.2145 69680
4.2146 70752
4.21469 71824
4.21479 72896
4.21488 73968
4.21498 75040
4.41436 76112
4.41445 77184
4.41455 78256
4.41464 79328
4.6144 80400
4.6145 81472
4.79456 82544
4.79466 83616
4.79475 84688
4.79485 85760
4.79494 86832
4.79504 87904
4.79513 88976
4.79522 90048
4.79956 91120
4.79966 92192
4.79975 93264
4.79985 94336
4.79994 95408
4.80004 96480
4.80013 97552
4.80022 98624
4.80452 99696
4.80461 100768
4.8047 101840
4.8048 102912
4.80489 103984
4.80499 105056
4.80508 106128
4.80518 107200
4.80527 108272
4.80537 109344
4.80546 110416
4.80555 111488
4.80565 112560
4.80574 113632
4.80584 114704
4.80593 115776
4.80952 116848
4.80961 117920
4.8097 118992
4.8098 120064
4.80989 121136
4.80999 122208
4.81008 123280
4.81018 124352
4.81027 125424
4.81037 126496
4.81046 127568
4.81055 128640
4.81065 129712
4.81074 130784
4.81084 131856
4.81093 132928
4.81452 134000
4.81461 135072
4.8147 136144
4.8148 137216
4.81489 138288
4.81499 139360
4.81508 140432
4.81518 141504
4.81527 142576
4.81537 143648
4.81546 144720
4.81555 145792
4.81565 146864
4.81574 147936
4.81584 149008
4.81593 150080
5.01456 151152
5.01465 152224
5.01475 153296
5.01484 154368
5.01494 155440
5.01503 156512
5.01513 157584
5.01522 158656
5.39477 164016
5.39486 165088
