0.0	2920
2.39927 7300
2.41927 8760
2.99989 13140
3.01964 16060
3.03964 17520
3.05464 18980
3.60051 23360
3.62001 27740
3.63001 32120
3.65502 36500
3.66502 37960
3.67502 39420
4.20089 40880
4.20101 42340
4.20113 43800
4.20126 45260
4.21089 46720
4.2204 48180
4.22053 49640
4.22065 51100
4.22077 52560
4.2209 54020
4.23041 55480
4.23054 56940
4.23066 58400
4.23078 59860
4.23091 61320
4.23103 62780
4.24042 64240
4.25042 65700
4.25543 67160
4.25555 68620
4.25567 70080
4.2558 71540
4.26543 73000
4.26556 74460
4.27544 75920
4.27556 77380
4.28544 78840
4.30044 80300
4.80144 2920
