0.0	2920
1.3255 7300
1.3455 8760
1.39169 13140
1.40924 16060
1.42924 17520
1.45789 11680
1.51799 13140
1.59325 8760
1.60546 10220
1.64049 5840
1.67922 7300
1.86565 8760
1.97205 5840
2.00707 7300
2.26339 4380
2.31719 5840
2.34719 2920
2.40249 4380
2.62861 2920
2.69243 4380
3.21802 2920
3.2766 4380
3.30185 2920
6.95458 4380
7.58965 2920
7.62142 4380
8.01844 2920
8.04946 4380
8.52956 2920
8.56905 4380
8.77695 2920
12.8138 4380
13.5846 2920
13.6447 4380
13.8298 2920
13.8616 4380
14.2432 2920
14.2911 4380
15.822 2920
15.8869 4380
16.3173 2920
16.3613 4380
16.925 2920
16.989 4380
17.2201 2920
17.2727 4380
17.3717 2920
17.408 4380
17.5169 2920
17.5446 4380
17.8264 2920
17.8769 4380
17.9809 2920
17.9932 4380
18.3809 2920
18.4599 4380
18.5589 2920
18.5938 4380
19.0586 2920
19.1226 4380
19.4044 2920
19.4403 4380
